,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9514317178915697,0.93125,0.8461538461538461,0.9350039154267815,0.3647959183673469,0.889470156445553,0.9049735858781085
1,0.9420601786423123,0.97875,0.7692307692307693,0.9879926912033412,0.7386363636363636,0.871776564177269,0.7785794126613149
2,0.9487874533353722,0.9395,0.834319526627219,0.9441399112503263,0.3971830985915493,0.8875327395787925,0.883682086400021
3,0.9049647920499074,0.93275,0.7869822485207101,0.9391803706604019,0.3633879781420765,0.859719884537305,0.8379458015794443
4,0.9546876230810932,0.94575,0.863905325443787,0.9493604802923519,0.4294117647058823,0.9056255157019563,0.9099866103313576
5,0.9364534728368232,0.9695,0.7751479289940828,0.9780736100234926,0.6093023255813953,0.8707190897261162,0.7925251443758556
6,0.9202604415242208,0.92525,0.8047337278106509,0.9305664317410598,0.3383084577114428,0.8653659304539547,0.8647783762251342
7,0.9310267067631082,0.9575,0.7751479289940828,0.9655442443226312,0.49809885931558934,0.8651240496823818,0.802809331164188
8,0.9324198882056842,0.9495,0.8047337278106509,0.9558861915948839,0.4459016393442623,0.877059780359855,0.8418719036708365
9,0.9456164982338104,0.93575,0.8047337278106509,0.9415296267293135,0.37777777777777777,0.8704485317134214,0.8547088747553655
