,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9261320371494457,0.9575,0.7869822485207101,0.9650221874184286,0.49812734082397003,0.871467343580314,0.8155068958839168
1,0.9297231090496556,0.97625,0.7692307692307693,0.9853824066823283,0.6989247311827957,0.8706241822271618,0.7806418746816098
2,0.9352765279817867,0.949,0.8047337278106509,0.9553641346906813,0.44299674267100975,0.8768202447059652,0.8423319429624601
3,0.9109221100366213,0.97675,0.7692307692307693,0.9859044635865309,0.7065217391304348,0.8708547806108181,0.7802285085843466
4,0.9278943653378928,0.93425,0.7928994082840237,0.9404855129209084,0.3701657458563536,0.8635452545725005,0.8430745581837621
5,0.929952474287153,0.9535,0.7928994082840237,0.9605847037327069,0.47017543859649125,0.8727239215217762,0.8254341394391562
6,0.9521313977069654,0.97125,0.8165680473372781,0.9780736100234926,0.6216216216216216,0.8936798408205289,0.8348738162127335
7,0.9363445822695264,0.97425,0.7928994082840237,0.982250065257113,0.6633663366336634,0.8825109039152482,0.8072276463290181
8,0.9159689175350882,0.95575,0.7988165680473372,0.9626729313495171,0.4856115107913669,0.8769259302658869,0.8297902039558972
9,0.96374021336373,0.9715,0.8224852071005917,0.9780736100234926,0.6233183856502242,0.8969119665272594,0.8409236264751446
