,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9436085870638005,0.9675,0.8165680473372781,0.9741581832419733,0.5822784810126582,0.8918892562911207,0.8382294183679293
1,0.93207159284504,0.969,0.7928994082840237,0.9767684677629862,0.600896860986547,0.8800449648283685,0.8117577854452418
2,0.947815933238498,0.9535,0.8284023668639053,0.9590185330200992,0.4713804713804714,0.8913210547385272,0.8638022502601038
3,0.9308753411518305,0.9605,0.7810650887573964,0.9684155572957452,0.5217391304347826,0.8697100569806266,0.8065391792532576
4,0.9624327542826427,0.9515,0.834319526627219,0.9566692769511876,0.4592833876221498,0.8934024055736132,0.8721086238769102
5,0.9385911259593567,0.96575,0.8106508875739645,0.9725920125293657,0.5661157024793388,0.8879372602860399,0.8334953167729088
6,0.9479186456175793,0.9575,0.8224852071005917,0.9634560167058209,0.4982078853046595,0.8901844311335704,0.8536821534549897
7,0.9465100187044648,0.9685,0.7869822485207101,0.9765074393108849,0.5964125560538116,0.8766379071692492,0.8059152617168779
8,0.9341876223088199,0.96525,0.7988165680473372,0.9725920125293657,0.5625,0.8814321378069674,0.8213275019295087
9,0.9040349747234874,0.95425,0.7810650887573964,0.9618898459932133,0.4748201438848921,0.8667748138562446,0.812010951161353
