,MTS,MTS,MTSBag,MTSBag,SMOTEMTSBag,SMOTEMTSBag
,mean,std,mean,std,mean,std
abalone,0.9732057416267942,0.008194725728016048,0.9794258373205741,0.006223162046292401,0.9705,0.006135054106435312
cancer,0.8607142857142858,0.11582544141862183,0.9514285714285714,0.012508500511013074,0.9614750000000001,0.013489939667108292
car,0.9534682080924854,0.01085259153498186,0.9526011560693644,0.013432312183378306,0.9627749999999999,0.007019269113582197
letter,0.941975,0.08132756554002256,0.983725,0.002292651303622075,0.9719750000000001,0.007144782478611012
wine,0.9388888888888889,0.03884477215445005,0.9722222222222223,0.022680460581325734,0.931,0.039788328830338074
yeast,0.9383838383838384,0.03077939579504657,0.9373737373737372,0.02991395061541219,0.9696999999999999,0.009633419838135253
whole_mean,0.9344393271177155,0.047637415361856485,0.9627960874024115,0.01450850620684063,0.9612374999999999,0.013868465672368357
