,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9876607577337504,0.9497607655502392,1.0,0.948905109489051,0.25,0.9741176055739117,1.0538461538461539
1,0.9869664634146341,0.9557416267942583,0.9375,0.9560975609756097,0.29411764705882354,0.9467531164008038,0.9805484693877552
2,0.9862129856017388,0.9593301435406698,0.9444444444444444,0.9596577017114915,0.34,0.9520206851480392,0.9841472045293701
3,0.9869033258659314,0.9473684210526315,1.0,0.9469240048250904,0.13725490196078433,0.9731002028697201,1.0560509554140127
4,0.9795781270992879,0.9509569377990431,0.8888888888888888,0.9516324062877872,0.16666666666666666,0.9197257592651251,0.9340674855287306
5,0.9883863080684596,0.9473684210526315,1.0,0.9462102689486552,0.2903225806451613,0.9727334007571937,1.0568475452196382
6,0.9885970651462754,0.9605263157894737,0.9230769230769231,0.9611178614823815,0.2727272727272727,0.941905365889498,0.9604201108625888
7,0.9874380165289257,0.9617224880382775,0.9090909090909091,0.9624242424242424,0.24390243902439024,0.9353775331258412,0.9445843828715366
8,0.9939613526570048,0.9461722488038278,1.0,0.9456521739130435,0.1509433962264151,0.9724464889715235,1.0574712643678161
9,0.9827063106796117,0.9461722488038278,1.0,0.9453883495145631,0.21052631578947367,0.9723108296807986,1.0577663671373556
