,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9923076923076923,0.9444444444444444,1.0,0.9230769230769231,0.8333333333333334,0.9607689228305228,1.0833333333333333
1,0.9961538461538462,0.9722222222222222,0.9,1.0,1.0,0.9486832980505138,0.9
2,1.0,0.9722222222222222,0.9,1.0,1.0,0.9486832980505138,0.9
3,0.9961538461538462,0.9722222222222222,0.9,1.0,1.0,0.9486832980505138,0.9
4,1.0,0.9722222222222222,1.0,0.9615384615384616,0.9090909090909091,0.9805806756909202,1.04
5,0.9846153846153846,0.9166666666666666,0.8,0.9615384615384616,0.8888888888888888,0.8770580193070292,0.8320000000000001
6,0.9961538461538462,0.9444444444444444,0.9,0.9615384615384616,0.9,0.9302605094190635,0.9359999999999999
7,1.0,0.9722222222222222,0.9,1.0,1.0,0.9486832980505138,0.9
8,1.0,0.9444444444444444,0.8,1.0,1.0,0.8944271909999159,0.8
9,0.9961538461538462,0.9722222222222222,1.0,0.9615384615384616,0.9090909090909091,0.9805806756909202,1.04
