,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9608771683379438,0.97075,0.8611111111111112,0.9748443983402489,0.5610859728506787,0.9162146817286954,0.8833318553988946
1,0.9534518715421854,0.9695,0.8402777777777778,0.9743257261410788,0.55,0.904822776013925,0.8624197793747967
2,0.9427200394767172,0.97675,0.8055555555555556,0.9831431535269709,0.6408839779005525,0.8899305755114046,0.8193675078402064
3,0.9464777115029968,0.9635,0.8611111111111112,0.9673236514522822,0.496,0.9126736241976822,0.8901995829609771
4,0.9571771265560165,0.954,0.8611111111111112,0.9574688796680498,0.4305555555555556,0.9080127151231226,0.8993619838690261
5,0.9580821014868603,0.9775,0.8055555555555556,0.9839211618257261,0.651685393258427,0.8902826282352085,0.8187196157675863
6,0.9293561260949746,0.95425,0.7916666666666666,0.9603215767634855,0.42696629213483145,0.8719257890465368,0.8243766315599963
7,0.9383527475218993,0.978,0.8055555555555556,0.9844398340248963,0.6590909090909091,0.890517252729527,0.818288256644421
8,0.94090108488935,0.94425,0.8541666666666666,0.9476141078838174,0.37846153846153846,0.8996779333836233,0.90138660828316
9,0.9532852841171047,0.97875,0.8125,0.9849585062240664,0.6685714285714286,0.8945830237082827,0.8249078462348604
