,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9874237804878048,0.9736842105263158,0.9375,0.974390243902439,0.4166666666666667,0.9557671545196228,0.9621401752190238
1,0.9547153939620525,0.9880382775119617,0.8461538461538461,0.9902794653705954,0.5789473684210527,0.915384497569466,0.8544596507786691
2,0.9434710743801653,0.9760765550239234,0.7272727272727273,0.9793939393939394,0.32,0.8439706756620223,0.7425742574257426
3,0.9837652439024389,0.9677033492822966,1.0,0.9670731707317073,0.37209302325581395,0.9833987851994263,1.034047919293821
4,0.922898903775883,0.9784688995215312,0.6666666666666666,0.9841656516443362,0.43478260869565216,0.8100064409802908,0.6773927392739273
5,0.9538741938498926,0.9808612440191388,0.8461538461538461,0.982989064398542,0.44,0.9120087595895102,0.8607968051725777
6,0.9872919204222492,0.9748803827751196,0.8666666666666667,0.976857490864799,0.40625,0.9201140284856867,0.8871986699916875
7,0.9907294213528932,0.9772727272727273,0.8888888888888888,0.9792176039119804,0.48484848484848486,0.932960689376439,0.9077541961437092
8,0.9688419117647059,0.9844497607655502,0.85,0.9877450980392157,0.6296296296296297,0.916287800493564,0.860545905707196
9,0.9807090719499479,0.9677033492822966,0.9285714285714286,0.9683698296836983,0.3333333333333333,0.9482618605294967,0.9589016511127064
