,MTS,MTS,MTSBag,MTSBag,SMOTEMTSBag,SMOTEMTSBag
,mean,std,mean,std,mean,std
abalone,0.9751183288497571,0.009422776835190157,0.9822111132266425,0.005741669480226504,0.9754609192417554,0.0062719929002508145
cancer,0.8288766010350868,0.17181004269087957,0.9451876024285328,0.017236227693491823,0.9660867307192937,0.014832043892462246
car,0.9534562862284182,0.01284838912032756,0.9514583555001076,0.014449665174975543,0.9674889639054791,0.008024968294790222
letter,0.9565678961512731,0.08750602127509842,0.9969084221556225,0.0015627180559153544,0.9774344326149051,0.007285713496523337
wine,0.9624784640646709,0.0396690632444572,0.9723139619001688,0.02647256242315938,0.9344326149052196,0.04255875523390354
yeast,0.9621768575854472,0.029330159546802324,0.960758625567555,0.033224444166721365,0.9749675408984679,0.010638630290519693
whole_mean,0.939779072319109,0.05843107545212587,0.9681396801297716,0.016447881165748326,0.9659785337141867,0.01493535068474164
