,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9881297317506309,0.9796650717703349,0.7692307692307693,0.982989064398542,0.4166666666666667,0.8695662333328753,0.7825425501568889
1,0.9810881877022654,0.9688995215311005,0.8333333333333334,0.970873786407767,0.29411764705882354,0.8994784537014432,0.8583333333333334
2,0.985740291262136,0.9772727272727273,0.5,0.9842233009708737,0.3157894736842105,0.7015067002427253,0.5080147965474723
3,0.9834761321909425,0.9796650717703349,0.6842105263157895,0.9865361077111383,0.5416666666666666,0.8215828561299027,0.6935483870967742
4,0.9870077141697118,0.9832535885167464,0.6,0.9902557856272838,0.5294117647058824,0.7708135127100265,0.6059040590405904
5,0.9676793794440853,0.9605263157894737,0.6470588235294118,0.967032967032967,0.2894736842105263,0.7910292118262815,0.6691176470588236
6,0.9860531803962461,0.9748803827751196,0.7857142857142857,0.9781021897810219,0.3793103448275862,0.8766463730600694,0.8033049040511727
7,0.9847062912756344,0.9677033492822966,0.8571428571428571,0.9695863746958637,0.32432432432432434,0.9116326208805812,0.8840293959490948
8,0.9895579268292684,0.9736842105263158,0.8125,0.9768292682926829,0.40625,0.890883707611608,0.831772784019975
9,0.9810853029068187,0.9688995215311005,0.6666666666666666,0.9755501222493888,0.375,0.8064531903131509,0.683375104427736
