,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9872153989801049,0.9820574162679426,0.5882352941176471,0.9902319902319903,0.5555555555555556,0.7632099357442995,0.5940378617538261
1,0.9946850535085829,0.9784688995215312,0.8823529411764706,0.9804639804639804,0.4838709677419355,0.9301157330569044,0.8999340707640466
2,0.9897292250233427,0.9748803827751196,0.8823529411764706,0.9768009768009768,0.4411764705882353,0.9283766556868991,0.9033088235294118
3,0.9867844573726927,0.9629186602870813,0.8823529411764706,0.9645909645909646,0.3409090909090909,0.9225560550118819,0.9147431124348473
4,0.99116569704805,0.9820574162679426,0.8823529411764706,0.9841269841269841,0.5357142857142857,0.9318515648619012,0.896584440227704
5,0.9915356711003628,0.9856459330143541,0.7777777777777778,0.9879081015719468,0.4117647058823529,0.8765688608941637,0.7872977016183871
6,0.9900938477580813,0.972488038277512,0.9285714285714286,0.9732360097323601,0.37142857142857144,0.9506414423400309,0.9541071428571428
7,0.9875,0.9736842105263158,0.875,0.975609756097561,0.4117647058823529,0.9239364353597956,0.896875
8,0.9872317305080142,0.9712918660287081,0.9444444444444444,0.9718826405867971,0.425,0.9580653216530683,0.9717679944095038
9,0.9904935275080906,0.9808612440191388,0.75,0.9842233009708737,0.4090909090909091,0.8591667333691146,0.7620221948212085
