,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9968415937803693,0.9785714285714285,0.9523809523809523,0.9897959183673469,0.975609756097561,0.9709082239828197,0.9621993127147765
1,0.9946176272706885,0.9571428571428572,0.9183673469387755,0.978021978021978,0.9574468085106383,0.9477254081240291,0.9390048154093098
2,0.9907493061979649,0.95,0.9347826086956522,0.9574468085106383,0.9148936170212766,0.946046840989864,0.9763285024154589
3,0.9953231292517006,0.9571428571428572,0.9464285714285714,0.9642857142857143,0.9464285714285714,0.9553154196496612,0.9814814814814814
4,0.9968297101449275,0.9785714285714285,0.9791666666666666,0.9782608695652174,0.9591836734693877,0.9787136633268224,1.0009259259259258
5,0.9997687326549491,0.9928571428571429,1.0,0.9893617021276596,0.9787234042553191,0.9946666286387915,1.010752688172043
6,0.9944444444444445,0.9714285714285714,0.98,0.9666666666666667,0.9423076923076923,0.9733105020153299,1.013793103448276
7,0.9886671593988667,0.95,0.9024390243902439,0.9696969696969697,0.925,0.9354637284724134,0.930640243902439
8,0.9979409746053535,0.9785714285714285,0.9574468085106383,0.989247311827957,0.9782608695652174,0.9732171810738884,0.9678538390379279
9,1.0,0.9928571428571429,0.9777777777777777,1.0,1.0,0.9888264649460884,0.9777777777777777
