,MTGS,MTGS,WMTS,WMTS,WMTGS,WMTGS,MTS,MTS
,mean,std,mean,std,mean,std,mean,std
1504,0.85,0.07071067811865477,0.7300000000000001,0.21628170930011115,0.62,0.2699794230842212,0.7300000000000001,0.20027758514399738
whole_mean,0.85,0.07071067811865477,0.7300000000000001,0.21628170930011115,0.62,0.2699794230842212,0.7300000000000001,0.20027758514399738
