,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9785289115646257,0.9285714285714286,0.9107142857142857,0.9404761904761905,0.9107142857142857,0.9254756085607099,0.9683544303797468
1,0.9933333333333333,0.9714285714285714,1.0,0.9555555555555556,0.9259259259259259,0.9775252199076787,1.0465116279069766
2,0.9875555555555555,0.9571428571428572,0.94,0.9666666666666667,0.94,0.9532400886800065,0.9724137931034482
3,0.9701665124884367,0.9357142857142857,0.9347826086956522,0.9361702127659575,0.8775510204081632,0.9354761534494215,0.9985177865612649
4,0.9909110124709364,0.9642857142857143,0.9298245614035088,0.9879518072289156,0.9814814814814815,0.9584476281176924,0.9411638853230638
5,0.9727891156462585,0.95,0.9285714285714286,0.9591836734693877,0.9069767441860465,0.9437534391650502,0.9680851063829788
6,0.9899336536261726,0.9357142857142857,0.9574468085106383,0.9247311827956989,0.8653846153846154,0.9409468208660942,1.0353785254824346
7,0.9812673450508788,0.9571428571428572,0.9347826086956522,0.9680851063829787,0.9347826086956522,0.9512881378342153,0.9655996177735309
8,0.9937557816836263,0.9857142857142858,0.9782608695652174,0.9893617021276596,0.9782608695652174,0.9837956286942567,0.9887798036465638
9,0.9855769230769231,0.9428571428571428,1.0,0.9090909090909091,0.8666666666666667,0.9534625892455924,1.1
