,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9949433656957929,0.9856459330143541,0.0,1.0,,0.0,0.0
1,0.9951515151515151,0.9868421052631579,0.0,1.0,,0.0,0.0
2,0.9945255474452555,0.9832535885167464,0.0,1.0,,0.0,0.0
3,0.9933002641242028,0.9772727272727273,0.0,1.0,,0.0,0.0
4,0.9948030856678846,0.9820574162679426,0.0,1.0,,0.0,0.0
5,0.9920118533788572,0.9772727272727273,0.0,1.0,,0.0,0.0
6,0.9932358435869355,0.9772727272727273,0.0,1.0,,0.0,0.0
7,0.9953714981729598,0.9820574162679426,0.0,1.0,,0.0,0.0
8,0.9940495867768595,0.9868421052631579,0.0,1.0,,0.0,0.0
9,0.9951779407769628,0.9784688995215312,0.0,1.0,,0.0,0.0
