,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9455984174085064,0.9075144508670521,1.0,0.9050445103857567,0.21951219512195122,0.9513382733737547,1.1049180327868853
1,0.9666916167664671,0.9190751445086706,1.0,0.9161676646706587,0.3,0.9571664769885428,1.091503267973856
2,0.9614243323442137,0.9219653179190751,1.0,0.9198813056379822,0.25,0.9591044289533763,1.0870967741935484
3,0.969935129740519,0.953757225433526,0.75,0.9610778443113772,0.4090909090909091,0.8490043481829366,0.780373831775701
4,0.960164171897634,0.9479768786127167,0.631578947368421,0.9663608562691132,0.5217391304347826,0.7812382302348576,0.6535642904730179
5,0.9569128787878788,0.9393063583815029,0.5625,0.9575757575757575,0.391304347826087,0.7339184993147152,0.5874208860759494
6,0.9667359667359667,0.9479768786127167,0.9230769230769231,0.948948948948949,0.41379310344827586,0.9359235417238291,0.9727361246348588
7,0.9407738095238096,0.9046242774566474,1.0,0.9017857142857143,0.23255813953488372,0.9496239857363094,1.1089108910891088
8,0.9558773712737128,0.9161849710982659,1.0,0.9115853658536586,0.3829787234042553,0.9547697973090993,1.0969899665551839
9,0.9522205588822356,0.9104046242774566,0.9166666666666666,0.9101796407185628,0.2682926829268293,0.913417394910645,1.0071271929824561
