,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.8992049918439361,0.9585,0.5564516129032258,0.9713622291021672,0.38333333333333336,0.7351979863255704,0.5728569592597352
1,0.9585215876167514,0.97925,0.6298701298701299,0.9932397295891836,0.7886178861788617,0.7909564068066658,0.634157204052492
2,0.8891334847474328,0.96,0.5344827586206896,0.9793518034500784,0.5406976744186046,0.7234961323795348,0.5457515437637466
3,0.9461143340881812,0.9745,0.5723270440251572,0.9911481385055975,0.728,0.7531672352817438,0.5774384491990094
4,0.8922974716635407,0.951,0.5276073619631901,0.9689861871253583,0.4195121951219512,0.7150134585922006,0.5444942032955247
5,0.950492787011694,0.97725,0.5882352941176471,0.9927216012477255,0.7627118644067796,0.7641687530165685,0.5925480954361321
6,0.8793373698165343,0.95675,0.5364238410596026,0.9732398025461159,0.44021739130434784,0.7225434472430545,0.5511733487021918
7,0.9387796705599122,0.977,0.5590062111801242,0.9945298254753843,0.8108108108108109,0.745619440227134,0.5620808917549756
8,0.8949467225545327,0.95175,0.5732484076433121,0.9672131147540983,0.4166666666666667,0.744616262167645,0.5926805570549498
9,0.9480789621195237,0.97525,0.6168831168831169,0.9895995839833593,0.7037037037037037,0.7813240530240256,0.6233663866349101
