,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9867424242424243,0.8857142857142857,0.9545454545454546,0.8541666666666666,0.75,0.902962296605406,1.1175166297117518
1,0.9882352941176472,0.9428571428571428,0.9272727272727272,0.9529411764705882,0.9272727272727272,0.9400193421607683,0.9730639730639731
2,0.9775438596491229,0.95,1.0,0.9263157894736842,0.8653846153846154,0.9624530063715756,1.0795454545454546
3,0.9919264409060329,0.95,0.9387755102040817,0.9560439560439561,0.92,0.9473703882920838,0.9819376026272578
4,0.9677057636241311,0.95,0.9795918367346939,0.9340659340659341,0.8888888888888888,0.9565580818658926,1.0487394957983194
5,0.9819995662546086,0.9928571428571429,1.0,0.9885057471264368,0.9814814814814815,0.9942362632324556,1.0116279069767442
6,0.9933481152993349,0.9571428571428572,1.0,0.9393939393939394,0.8723404255319149,0.9692233691951198,1.064516129032258
7,0.9892397660818714,0.9428571428571428,1.0,0.9157894736842105,0.8490566037735849,0.9569688990161648,1.0919540229885059
8,0.988562457950213,0.9642857142857143,0.9387755102040817,0.978021978021978,0.9583333333333334,0.9581978299956578,0.9598715890850723
9,0.9714696715415968,0.9428571428571428,0.9069767441860465,0.9587628865979382,0.9069767441860465,0.9325103974396284,0.9459864966241559
