,MTS,MTS,WMTS,WMTS,MTSBagImpAgg,MTSBagImpAgg,WMTSBagImpAgg,WMTSBagImpAgg
,mean,std,mean,std,mean,std,mean,std
wine,0.9911813660917603,0.01269529735752237,0.9852639898592963,0.01518586847310435,0.9982287851037851,0.002955101427419647,0.9952993426326759,0.006369490333910849
whole_mean,0.9911813660917603,0.01269529735752237,0.9852639898592963,0.01518586847310435,0.9982287851037851,0.002955101427419647,0.9952993426326759,0.006369490333910849
