,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.713163596966414,0.9259259259259259,0.07692307692307693,0.9647887323943662,0.09090909090909091,0.27242341653479374,0.07973048848961257
1,0.8337979094076655,0.9562289562289562,0.2,0.9825783972125436,0.2857142857142857,0.44330089041474835,0.20354609929078016
2,0.6374384236453202,0.9595959595959596,0.2857142857142857,0.9758620689655172,0.2222222222222222,0.5280319441001158,0.292781423523473
3,0.7289198606271777,0.9225589225589226,0.4,0.9407665505226481,0.19047619047619047,0.6134383589318972,0.42518518518518517
4,0.8400800711743773,0.9326599326599326,0.5625,0.9537366548042705,0.4090909090909091,0.7324458125536675,0.589785447761194
5,0.6268292682926829,0.9158249158249159,0.2,0.9407665505226481,0.10526315789473684,0.4337664234406919,0.21259259259259258
6,0.6060956790123457,0.9393939393939394,0.1111111111111111,0.9652777777777778,0.09090909090909091,0.32749517007087764,0.11510791366906474
7,0.7044753086419753,0.9393939393939394,0.4444444444444444,0.9548611111111112,0.23529411764705882,0.6514466333088097,0.4654545454545454
8,0.639766081871345,0.9494949494949495,0.16666666666666666,0.9824561403508771,0.2857142857142857,0.40465131911125596,0.16964285714285715
9,0.6916376306620208,0.936026936026936,0.1,0.9651567944250871,0.09090909090909091,0.3106697272707927,0.10361010830324911
