,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,0.9722222222222222,1.0,0.9629629629629629,0.9,0.9813067629253163,1.0384615384615385
3,0.9933110367892977,0.9722222222222222,1.0,0.9565217391304348,0.9285714285714286,0.9780192938436515,1.0454545454545454
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.9876543209876543,0.8611111111111112,0.8888888888888888,0.8518518518518519,0.6666666666666666,0.8701733425533874,1.0434782608695652
7,0.9950738916256159,0.9722222222222222,1.0,0.9655172413793104,0.875,0.982607368881035,1.0357142857142856
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.9961538461538462,0.9444444444444444,0.9,0.9615384615384616,0.9,0.9302605094190635,0.9359999999999999
