,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9798768939393939,0.9571428571428572,0.9772727272727273,0.9479166666666666,0.8958333333333334,0.9624827822151449,1.030969030969031
1,0.9424202992843203,0.8785714285714286,0.8490566037735849,0.896551724137931,0.8333333333333334,0.8724810381916066,0.9470246734397678
2,0.9560000000000001,0.8785714285714286,0.9,0.8666666666666667,0.7894736842105263,0.8831760866327847,1.0384615384615385
3,0.9676177536231882,0.95,0.9166666666666666,0.967391304347826,0.9361702127659575,0.941687507785274,0.947565543071161
4,0.9021111111111112,0.9214285714285714,0.88,0.9444444444444444,0.8979591836734694,0.9116529554118229,0.9317647058823529
5,0.946839991545128,0.9214285714285714,0.9649122807017544,0.891566265060241,0.859375,0.9275145487894095,1.0822664770033192
6,0.9633152173913043,0.9214285714285714,0.9166666666666666,0.9239130434782609,0.8627450980392157,0.9202827227841847,0.992156862745098
7,0.9027682452528026,0.8357142857142857,0.851063829787234,0.8279569892473119,0.7142857142857143,0.8394309061310079,1.027908261950815
8,0.9681729834791059,0.9071428571428571,0.9047619047619048,0.9081632653061225,0.8085106382978723,0.906460989647739,0.9962546816479401
9,0.9746503496503497,0.9142857142857143,0.9038461538461539,0.9204545454545454,0.8703703703703703,0.9121125482632615,0.9819563152896487
