,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9755808950086059,0.9421965317919075,1.0,0.9397590361445783,0.4117647058823529,0.9694116958983826,1.064102564102564
1,0.9627796901893287,0.9364161849710982,0.7142857142857143,0.9457831325301205,0.35714285714285715,0.8219241938151337,0.7552320291173794
2,0.9815379403794039,0.9624277456647399,1.0,0.9603658536585366,0.5806451612903226,0.9799825782423566,1.0412698412698413
3,0.9607142857142856,0.9393063583815029,0.7,0.9464285714285714,0.28,0.8139410298049853,0.7396226415094339
4,0.9736770691994572,0.9508670520231214,0.9090909090909091,0.9522388059701492,0.38461538461538464,0.9304147686870865,0.9546879452835566
5,0.9380331562852086,0.9104046242774566,0.8421052631578947,0.9143730886850153,0.36363636363636365,0.8774955216248068,0.9209646189051223
6,0.9797829036635006,0.9595375722543352,0.8181818181818182,0.9641791044776119,0.42857142857142855,0.8881856859657274,0.8485786659161273
7,0.9774151005605012,0.9624277456647399,0.7777777777777778,0.9673590504451038,0.3888888888888889,0.8674043881422402,0.8040218132242672
8,0.971875,0.953757225433526,1.0,0.9523809523809523,0.38461538461538464,0.9759000729485332,1.05
9,0.9658993115318417,0.9393063583815029,0.7142857142857143,0.9487951807228916,0.37037037037037035,0.8232319499226776,0.7528344671201814
