,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9674350969876464,0.96375,0.8461538461538461,0.9685223725286161,0.5217391304347826,0.9052728487042659,0.8736544143474039
1,0.9714039862322901,0.9655,0.8589743589743589,0.9698231009365245,0.536,0.9127174680291136,0.8857021019038186
2,0.9766319138717683,0.96575,0.8653846153846154,0.9698231009365245,0.5378486055776892,0.9161167999742551,0.8923118190822054
3,0.963039302009125,0.96575,0.8205128205128205,0.9716441207075962,0.540084388185654,0.8928865874322949,0.8444581745786566
4,0.9683105872622001,0.95675,0.8269230769230769,0.9620187304890739,0.4690909090909091,0.8919167498559814,0.8595706618962432
5,0.9727880946663464,0.96675,0.8589743589743589,0.9711238293444329,0.5469387755102041,0.9133293320570949,0.8845157878107248
6,0.9700765762160142,0.96775,0.8205128205128205,0.9737252861602498,0.5589519650655022,0.8938423132477002,0.8426532946971097
7,0.9729081619039995,0.968,0.8397435897435898,0.9732049947970863,0.5598290598290598,0.9040147431802741,0.8628640360797538
8,0.9674451025907841,0.94775,0.8269230769230769,0.9526534859521332,0.41479099678456594,0.8875647310731951,0.8680208377095324
9,0.9750593665786175,0.97125,0.8333333333333334,0.9768470343392299,0.593607305936073,0.9022412068192693,0.8530847758544164
