,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9636904761904761,0.9393063583815029,1.0,0.9375,0.3225806451612903,0.9682458365518543,1.0666666666666667
1,0.9600798403193612,0.9335260115606936,1.0,0.9311377245508982,0.34285714285714286,0.9649547785004736,1.0739549839228297
2,0.9715236686390534,0.953757225433526,1.0,0.9526627218934911,0.3333333333333333,0.9760444261884247,1.049689440993789
3,0.9816717019133938,0.9653179190751445,0.8666666666666667,0.9697885196374623,0.5652173913043478,0.9167788084842498,0.8936656282450675
4,0.9888468013468014,0.9653179190751445,1.0,0.9629629629629629,0.6470588235294118,0.9813067629253163,1.0384615384615385
5,0.9794535283993114,0.9653179190751445,0.7142857142857143,0.9759036144578314,0.5555555555555556,0.834909582126725,0.7319223985890653
6,0.9643213572854291,0.9508670520231214,0.75,0.9580838323353293,0.391304347826087,0.8476808799610246,0.7828125
7,0.9728629579375848,0.9595375722543352,1.0,0.9582089552238806,0.44,0.9788814817044403,1.043613707165109
8,0.9682515337423313,0.9508670520231214,1.0,0.9478527607361963,0.5405405405405406,0.9735773008529914,1.0550161812297736
9,0.9792177914110429,0.9624277456647399,1.0,0.9601226993865031,0.6060606060606061,0.9798585098811476,1.0415335463258786
