,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9640151515151516,0.9364161849710982,0.5625,0.9545454545454546,0.375,0.7327563156887958,0.5892857142857143
1,0.9657917383820998,0.9479768786127167,0.5714285714285714,0.963855421686747,0.4,0.7421418507793109,0.5928571428571429
2,0.97052495697074,0.9335260115606936,0.9285714285714286,0.9337349397590361,0.37142857142857144,0.9311496050147393,0.9944700460829494
3,0.9716417910447761,0.9421965317919075,0.7272727272727273,0.9492537313432836,0.32,0.8308828738563834,0.7661520869068039
4,0.9649311531841653,0.9393063583815029,0.7142857142857143,0.9487951807228916,0.37037037037037035,0.8232319499226776,0.7528344671201814
5,0.9761726546906188,0.953757225433526,0.8333333333333334,0.9580838323353293,0.4166666666666667,0.8935341032175406,0.8697916666666667
6,0.9757765974569451,0.9508670520231214,0.9473684210526315,0.9510703363914373,0.5294117647058824,0.9492175740562072,0.9961076324251141
7,0.9691994572591588,0.9479768786127167,0.8181818181818182,0.9522388059701492,0.36,0.8826689513129712,0.859219150755201
8,0.9818123289876066,0.9595375722543352,0.8421052631578947,0.9663608562691132,0.5925925925925926,0.9020962050546438,0.871419053964024
9,0.9648809523809524,0.9421965317919075,0.7,0.9494047619047619,0.2916666666666667,0.8152198067597065,0.7373040752351097
