,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9571069311727627,0.97225,0.7516778523489933,0.9807842118930148,0.6021505376344086,0.8586231827836593,0.7664049270309699
1,0.9760642783342258,0.96075,0.8616352201257862,0.9648529028898725,0.5036764705882353,0.9117846474746759,0.8930223638702495
2,0.9798470476800342,0.9715,0.8076923076923077,0.9781477627471384,0.6,0.8888433066391984,0.8257364975450082
3,0.9759051401017079,0.97225,0.8571428571428571,0.9768590743629745,0.5972850678733032,0.9150452327756299,0.8774478117038671
4,0.9856043618491782,0.934,0.9235294117647059,0.9344647519582245,0.38480392156862747,0.9289809915659367,0.9882977499465839
5,0.9638271737080586,0.97075,0.7973856209150327,0.977644918118014,0.5865384615384616,0.8829269505842252,0.8156188470247623
6,0.9899254411734911,0.96225,0.9155844155844156,0.9641185647425897,0.5053763440860215,0.9395381485889381,0.9496595637372337
7,0.980844457818142,0.97275,0.8157894736842105,0.978950103950104,0.6048780487804878,0.8936538424158196,0.8333310047084794
8,0.977288329814745,0.9725,0.8675496688741722,0.9766173031956352,0.5927601809954751,0.9204694552260604,0.8883210097091484
9,0.9575263570260202,0.972,0.7777777777777778,0.980673805171063,0.642512077294686,0.8733534753528074,0.7931054889776594
