,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.4991349480968858,0.9292929292929293,0.125,0.9515570934256056,0.06666666666666667,0.34488351175172277,0.13136363636363635
1,0.7799091367995963,0.936026936026936,0.2857142857142857,0.9681978798586572,0.3076923076923077,0.525954338012248,0.29509906152241916
2,0.6916089965397924,0.9528619528619529,0.125,0.9757785467128027,0.125,0.3492453555011152,0.12810283687943264
3,0.6945812807881774,0.8855218855218855,0.42857142857142855,0.896551724137931,0.09090909090909091,0.6198680933892068,0.478021978021978
4,0.7777777777777778,0.9461279461279462,0.13333333333333333,0.9893617021276596,0.4,0.36320089980205345,0.13476702508960572
5,0.8805525460455038,0.936026936026936,0.46153846153846156,0.9577464788732394,0.3333333333333333,0.6648585085588012,0.48190045248868785
6,0.7209059233449477,0.9629629629629629,0.0,0.9965156794425087,0.0,0.0,0.0
7,0.6477623456790124,0.9225589225589226,0.2222222222222222,0.9444444444444444,0.1111111111111111,0.4581228472908512,0.23529411764705882
8,0.7073891625615764,0.9494949494949495,0.2857142857142857,0.9655172413793104,0.16666666666666666,0.5252257314388902,0.29591836734693877
9,0.6339901477832512,0.9764309764309764,0.0,1.0,,0.0,0.0
