,MTS,MTS,WMTS,WMTS,MTSBagImpAgg,MTSBagImpAgg,WMTSBagImpAgg,WMTSBagImpAgg
,mean,std,mean,std,mean,std,mean,std
abalone,0.4114499268734651,0.11834232226126869,0.46884308782906536,0.09657451036666147,0.44229626427261054,0.08379596157952522,0.4676964287464707,0.07459600807506221
cancer,0.8468056568309793,0.06365730500862901,0.7594418811478916,0.18180178191496493,0.8916633902345168,0.03530374345929255,0.8903191888804513,0.032459691180534184
car,0.49763389533968405,0.0973434203909214,0.32841509782207456,0.11145431736019176,0.4763374508078053,0.10416619623811155,0.3737142271414692,0.09948467646497909
letter,0.6131835267538871,0.1353000343898159,0.4661375141922653,0.2420666618114285,0.889737926102004,0.027298597653504866,0.7771816774902672,0.13479472583972962
wine,0.894318181818182,0.11995202017543914,0.9167449874686717,0.09066087577527386,0.9237662337662339,0.10154454572176794,0.8723106060606061,0.0841364820998644
whole_mean,0.6526782375232395,0.10691902044521484,0.5879165136919937,0.14451162944570412,0.724760253036634,0.07042180893044041,0.6762444256638529,0.08509431673203391
