,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9702842377260982,0.9428571428571428,0.9814814814814815,0.9186046511627907,0.8833333333333333,0.949522750606343,1.0684481950304736
1,0.9912840136054423,0.9785714285714285,1.0,0.9642857142857143,0.9491525423728814,0.9819805060619657,1.037037037037037
2,0.9808327825512229,0.95,0.9607843137254902,0.9438202247191011,0.9074074074074074,0.952264494185822,1.0179738562091505
3,0.9647566530807961,0.9357142857142857,1.0,0.9072164948453608,0.8269230769230769,0.9524791309238019,1.1022727272727273
4,0.9626978963348515,0.9571428571428572,0.9811320754716981,0.9425287356321839,0.9122807017543859,0.9616367165320384,1.0409572020248505
5,0.9839572192513368,0.9214285714285714,0.9272727272727272,0.9176470588235294,0.8793103448275862,0.9224473377429688,1.0104895104895104
6,0.972826086956522,0.9428571428571428,0.9583333333333334,0.9347826086956522,0.8846153846153846,0.9464847243000456,1.0251937984496124
7,0.9667119565217391,0.9285714285714286,0.9583333333333334,0.9130434782608695,0.8518518518518519,0.9354143466934853,1.0496031746031746
8,0.9915895710681245,0.9142857142857143,0.8620689655172413,0.9512195121951219,0.9259259259259259,0.9055478015311305,0.9062776304155614
9,0.9815340909090908,0.9571428571428572,0.9772727272727273,0.9479166666666666,0.8958333333333334,0.9624827822151449,1.030969030969031
