,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9608187134502923,0.8928571428571429,0.9333333333333333,0.8736842105263158,0.7777777777777778,0.9030163877201942,1.0682730923694779
1,0.9281914893617021,0.9,0.8913043478260869,0.9042553191489362,0.82,0.8977564800670127,0.9856777493606137
2,0.9622222222222223,0.9071428571428571,0.96,0.8777777777777778,0.8135593220338984,0.9179687721631203,1.0936708860759494
3,0.9738851933973885,0.9428571428571428,0.9512195121951219,0.9393939393939394,0.8666666666666667,0.9452882337093576,1.0125885129819039
4,0.873381128584644,0.85,0.8478260869565217,0.851063829787234,0.7358490566037735,0.8494434157486548,0.996195652173913
5,0.9797641073080482,0.9642857142857143,0.9782608695652174,0.9574468085106383,0.9183673469387755,0.9677978856435155,1.0217391304347825
6,0.9666173934466616,0.9214285714285714,0.926829268292683,0.9191919191919192,0.8260869565217391,0.9230026944084148,1.0083087644063253
7,0.8317307692307694,0.8857142857142857,0.8653846153846154,0.8977272727272727,0.8333333333333334,0.8814076075399909,0.963972736124635
8,0.9595725930821767,0.8357142857142857,0.9803921568627451,0.7528089887640449,0.6944444444444444,0.8590972169667668,1.302311969563945
9,0.9945367132867132,0.9714285714285714,0.9230769230769231,1.0,1.0,0.9607689228305228,0.9230769230769231
