,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9846714646228619,0.9808612440191388,0.7692307692307693,0.9842041312272175,0.43478260869565216,0.8701035001331815,0.7815764482431149
1,0.9824604141291107,0.9784688995215312,0.3333333333333333,0.9902557856272838,0.38461538461538464,0.5745304707983392,0.33661336613366133
2,0.9784529196293902,0.9784688995215312,0.4117647058823529,0.9902319902319903,0.4666666666666667,0.6385472450908957,0.4158265032276782
3,0.979537149817296,0.9808612440191388,0.6666666666666666,0.9866017052375152,0.47619047619047616,0.8110083046173716,0.6757201646090535
4,0.9834710743801652,0.9712918660287081,0.8181818181818182,0.9733333333333334,0.2903225806451613,0.8923920866769475,0.8405977584059776
5,0.985133495145631,0.9844497607655502,0.75,0.9878640776699029,0.47368421052631576,0.8607543541873182,0.7592137592137592
6,0.9900162999185004,0.9856459330143541,0.7777777777777778,0.9902200488997555,0.6363636363636364,0.8775939545964604,0.7854595336076818
7,0.9917675544794189,0.9856459330143541,0.8,0.9878934624697336,0.4444444444444444,0.8889964960424687,0.8098039215686275
8,0.9763365468886942,0.9748803827751196,0.5238095238095238,0.9865030674846625,0.5,0.7188460906312113,0.5309760720208482
9,0.9817835365853658,0.9688995215311005,0.75,0.973170731707317,0.35294117647058826,0.8543290049977748,0.7706766917293233
