,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.758329126703685,0.9191919191919192,0.35714285714285715,0.9469964664310954,0.25,0.5815608512661347,0.3771321961620469
1,0.8614969135802468,0.9326599326599326,0.4444444444444444,0.9479166666666666,0.21052631578947367,0.6490734136415512,0.46886446886446886
2,0.7735380116959064,0.9225589225589226,0.4166666666666667,0.9438596491228071,0.23809523809523808,0.6271163000601799,0.44144981412639406
3,0.7777777777777778,0.9494949494949495,0.3333333333333333,0.9754385964912281,0.36363636363636365,0.570215922989186,0.34172661870503596
4,0.5650057273768614,0.9427609427609428,0.16666666666666666,0.9587628865979382,0.07692307692307693,0.39974218495549063,0.17383512544802865
5,0.6228331527627302,0.9292929292929293,0.07692307692307693,0.9683098591549296,0.1,0.2729200868040834,0.07944055944055944
6,0.7465156794425086,0.9393939393939394,0.3,0.9616724738675958,0.21428571428571427,0.5371235818322249,0.3119565217391304
7,0.7205882352941176,0.936026936026936,0.25,0.9550173010380623,0.13333333333333333,0.48862493311282795,0.2617753623188406
8,0.8059413580246914,0.9057239057239057,0.4444444444444444,0.9201388888888888,0.14814814814814814,0.6394924685122965,0.4830188679245283
9,0.7903163580246915,0.9191919191919192,0.5555555555555556,0.9305555555555556,0.2,0.7190099503080436,0.5970149253731344
