,MTSBagImpAgg,MTSBagImpAgg,WMTSBagImpAgg,WMTSBagImpAgg,MTGSBagImpAgg,MTGSBagImpAgg,WMTGSBagImpAgg,WMTGSBagImpAgg
,mean,std,mean,std,mean,std,mean,std
car,0.9791870773474992,0.004879622333073736,0.9001884223930439,0.09463097577193545,0.9543073157193896,0.03820055791510644,0.9184522432004034,0.05843152320895729
cancer,0.9507219620703837,0.027160078244010198,0.9520499874174753,0.024090515253117457,0.9458636070026966,0.032929434894082885,0.9502836818365971,0.02698097859399175
letter,0.8049812112664636,0.04010430677987379,0.8223786393917034,0.021853491596080164,0.8219144291613135,0.028428972475248917,0.817242360255495,0.025989942851049913
wine,0.9615056994211661,0.024295265370289875,0.952385636168683,0.04060480251365089,0.9752084377101466,0.024589226792353036,0.9811530830553883,0.021956161022071315
abalone,0.904448873797806,0.05818987197862774,0.9093089012332932,0.07165921681661615,0.8105231367484794,0.08837162435315944,0.8486366784667302,0.06610385777325072
whole_mean,0.9201689647806639,0.03092582894117507,0.9072623173208397,0.05056780039028003,0.9015633852684051,0.04250396328599014,0.9031536093629228,0.0398924926898642
