,MTS,MTS,MTSBag,MTSBag,SMOTEMTSBag,SMOTEMTSBag
,mean,std,mean,std,mean,std
abalone,0.8900277962346429,0.1073626669066916,0.836788239973797,0.09827551665100917,0.8634985673977082,0.025985681938606998
cancer,1.169817870187313,0.29670494412356124,1.0206915740716125,0.042025864627986416,0.872353941763841,0.044416891704706106
car,0.9991844998926052,0.09346898795579124,1.0330730705311493,0.04560708413981411,0.8694065629587859,0.03415642486281111
letter,0.636924557336141,0.18284738868600667,0.6553068060377711,0.054856629181638764,0.8500821505113338,0.023146840708249312
wine,0.9064439468577399,0.20552047185318822,0.9977968460111317,0.061199174883588774,0.9045286528241065,0.08115732005859286
yeast,0.29075021089388103,0.12227044838755757,0.3276686774570926,0.2135732375222153,0.8552332375418693,0.041225608122155206
whole_mean,0.8155248135670538,0.16802915131879945,0.8118875356804257,0.0859229178343754,0.8691838521662741,0.04168146123252026
