,AUC,accuracy,recall,Specificity,precision,gmeans,RS
0,0.9841634439934541,0.935,0.9060402684563759,0.936120488184887,0.3543307086614173,0.9209575768853573,0.967867149466159
1,0.9770424835177476,0.965,0.8590604026845637,0.9690989353414697,0.5182186234817814,0.912422337317333,0.886452735996317
2,0.9716137532480885,0.9595,0.8389261744966443,0.9641651519085952,0.4752851711026616,0.8993683241440371,0.8701063016392613
3,0.9767880390171472,0.96725,0.825503355704698,0.9727343547130616,0.5394736842105263,0.8961001473188566,0.8486421310247709
4,0.9836214423517644,0.961,0.87248322147651,0.9644248247208518,0.4868913857677903,0.9173028278297016,0.9046669051981798
5,0.9736179393829547,0.982,0.7919463087248322,0.9893534146974812,0.7421383647798742,0.8851637050817087,0.800468565590375
6,0.975904454347254,0.97625,0.8523489932885906,0.9810438847052714,0.635,0.9144352177713116,0.8688184153399583
7,0.9749773004135595,0.96175,0.8053691275167785,0.9678005712801869,0.4918032786885246,0.8828571241725152,0.832164343994396
8,0.9773422400527013,0.96125,0.8389261744966443,0.9659828615943911,0.48828125,0.9002157001000949,0.8684690048351014
9,0.9685464770764676,0.94575,0.8322147651006712,0.9501428200467411,0.3924050632911392,0.8892260026547176,0.8758838645538903
