,MTS,MTS,MTSBag,MTSBag,MTSBagImpAgg,MTSBagImpAgg,SMOTEMTSBag,SMOTEMTSBag,SMOTEMTSBagImpAgg,SMOTEMTSBagImpAgg
,mean,std,mean,std,mean,std,mean,std,mean,std
abalone,0.8793184405344373,0.07224365368442363,0.8877294198320502,0.06913479559663942,0.9282788139643603,0.04486893295048053,0.9196578436347934,0.00934346593286761,0.9032013574129248,0.009898937172063077
cancer,0.9011748598219713,0.07562874225168552,0.9545577382120749,0.02307803202141309,0.9541843002620741,0.019915135580738104,0.9152576260866742,0.010318309117057207,0.8993415063318876,0.008552344302715724
car,0.9422529108813944,0.052736881917035565,0.949279509882666,0.04974452142570595,0.9765645228402283,0.004808022453688781,0.9176650611509662,0.010504131582648745,0.9004323884606809,0.012366030275028889
letter,0.7379981230775955,0.028413068879376165,0.7988465084000533,0.04328264164834541,0.8025049164395026,0.029281951862163903,0.915907027978234,0.010469781617246434,0.8995035196318948,0.006600208578576304
wine,0.923275109966054,0.05711988320271241,0.9598998589364716,0.023317996615225538,0.9742832323733065,0.031221748879270976,0.9151270958075901,0.011929597383404381,0.8939414702640823,0.008779193296042915
yeast,0.507391750965748,0.22216927293696595,0.4989984751436795,0.10999164356824218,0.49102210255259016,0.13019222930644214,0.9155922505529606,0.00918716104584842,0.9019902780373446,0.010093897803731398
whole_mean,0.8152351992078669,0.08471858381203322,0.8415519184011658,0.053091605145928596,0.8544729814053437,0.043381336838797406,0.9165344842018698,0.010292074446512133,0.8997350866898026,0.009381768571359717
